experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule,source_file
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7086021505376344,13624,0.7894736842105263,"{""0"": 12, ""2"": 6, ""3"": 33, ""4"": 16}","{""0"": 0.9680561227898201, ""2"": 1.0, ""3"": 0.9516417242818815, ""4"": 0.9636644033996458}",17.402540983996005,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7252688172043011,10218,0.7894736842105263,"{""0"": 12, ""2"": 6, ""3"": 35, ""4"": 16}","{""0"": 0.9635560077012897, ""2"": 1.0, ""3"": 0.9550803367887578, ""4"": 0.9549931020046928}",15.883579711000491,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8103448275862069,0.6586021505376345,10218,0.7631578947368421,"{""0"": 12, ""2"": 6, ""3"": 29, ""4"": 16}","{""0"": 0.9779050084016327, ""2"": 1.0, ""3"": 0.9517731165500635, ""4"": 0.9649826581539737}",13.594222808998891,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,6000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7413793103448276,0.5252688172043011,15327,0.6842105263157895,"{""0"": 13, ""2"": 6, ""3"": 42, ""4"": 19}","{""0"": 1.0, ""2"": 1.0, ""3"": 0.9906280227571399, ""4"": 1.0}",5.784562942004413,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7443164362519201,15327,0.7894736842105263,"{""0"": 12, ""2"": 6, ""3"": 34, ""4"": 16}","{""0"": 0.9680006560535169, ""2"": 1.0, ""3"": 0.9504358632668318, ""4"": 0.9586382263102629}",5.1063540690011,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8275862068965517,0.6943164362519201,15327,0.7631578947368421,"{""0"": 12, ""2"": 6, ""3"": 31, ""4"": 15}","{""0"": 0.9700182329032787, ""2"": 1.0, ""3"": 0.9502088102365458, ""4"": 0.9533842742274038}",8.121137447997171,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7086021505376344,15327,0.7894736842105263,"{""0"": 12, ""2"": 6, ""3"": 34, ""4"": 16}","{""0"": 0.9680006560535169, ""2"": 1.0, ""3"": 0.9504358632668318, ""4"": 0.9586382263102629}",3.636842976004118,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8103448275862069,0.7023809523809523,1703,0.8157894736842105,"{""0"": 12, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 0.9505227070184858, ""2"": 1.0, ""3"": 0.9522616652488792, ""4"": 0.9715642005420941}",4.627565090995631,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,2,2,,20260421,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,row_lowpass_only,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6666666666666667,6812,0.7631578947368421,"{""0"": 12, ""2"": 6, ""3"": 35, ""4"": 17}","{""0"": 0.9711607202807215, ""2"": 1.0, ""3"": 0.9543290665159375, ""4"": 0.9657269448381929}",13.715953963001084,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r2/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.896551724137931,0.8095238095238095,13624,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 33, ""4"": 16}","{""0"": 0.9656444963148882, ""2"": 1.0, ""3"": 0.9556909140501955, ""4"": 0.9586233464018197}",18.09029506299703,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.8793103448275862,0.7738095238095237,10218,0.9210526315789472,"{""0"": 13, ""2"": 6, ""3"": 41, ""4"": 19}","{""0"": 1.0, ""2"": 1.0, ""3"": 0.9920399443475834, ""4"": 1.0}",15.018427340000926,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7380952380952381,10218,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 30, ""4"": 16}","{""0"": 0.9728420415498539, ""2"": 1.0, ""3"": 0.9545536632307045, ""4"": 0.9654127216013774}",12.893734744997346,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7241379310344828,0.4752688172043011,15327,0.8157894736842105,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9672310420851421, ""2"": 1.0, ""3"": 0.9542897082812091, ""4"": 0.9632776952602196}",5.220743992998905,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.913793103448276,0.8452380952380953,15327,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9672310420851421, ""2"": 1.0, ""3"": 0.9542897082812091, ""4"": 0.9632776952602196}",5.201105988002382,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.913793103448276,0.8452380952380953,15327,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9672310420851421, ""2"": 1.0, ""3"": 0.9542897082812091, ""4"": 0.9632776952602196}",7.385114942000655,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.913793103448276,0.8452380952380953,15327,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9672310420851421, ""2"": 1.0, ""3"": 0.9542897082812091, ""4"": 0.9632776952602196}",4.785084955001366,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6523809523809524,1703,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 0.9562623655995062, ""2"": 1.0, ""3"": 0.9566184725002801, ""4"": 0.9679644469970372}",4.901465069997357,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,3,3,,20260422,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7023809523809523,6812,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 34, ""4"": 17}","{""0"": 0.9677099966174052, ""2"": 1.0, ""3"": 0.9530417959575453, ""4"": 0.965541069088334}",14.409437540998624,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r3/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7238095238095238,13624,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 33, ""4"": 16}","{""0"": 0.979150065589073, ""2"": 1.0, ""3"": 0.9532448630165093, ""4"": 0.9511472623373644}",17.81495326100412,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.6880952380952381,10218,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9819948148276915, ""2"": 1.0, ""3"": 0.9540776139631494, ""4"": 0.9546078953465631}",12.62048291800602,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6523809523809524,10218,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 29, ""4"": 16}","{""0"": 0.9791829856857007, ""2"": 1.0, ""3"": 0.9511304879656158, ""4"": 0.9560030920073123}",12.18713884499448,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7413793103448276,0.5252688172043011,15327,0.7368421052631579,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9804253120372174, ""2"": 1.0, ""3"": 0.9538030926574363, ""4"": 0.957121030061741}",4.891995676996885,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7238095238095238,15327,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9804253120372174, ""2"": 1.0, ""3"": 0.9538030926574363, ""4"": 0.957121030061741}",5.574878103005176,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,6000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8620689655172413,0.7238095238095238,15327,0.8157894736842105,"{""0"": 12, ""2"": 6, ""3"": 33, ""4"": 17}","{""0"": 0.9787096231711467, ""2"": 1.0, ""3"": 0.9516975525918012, ""4"": 0.9701251815563579}",7.208467465003196,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7238095238095238,15327,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9804253120372174, ""2"": 1.0, ""3"": 0.9538030926574363, ""4"": 0.957121030061741}",3.823198912999942,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.619047619047619,1703,0.7894736842105263,"{""0"": 12, ""2"": 6, ""3"": 39, ""4"": 18}","{""0"": 0.9560198986276873, ""2"": 1.0, ""3"": 0.9533848403690731, ""4"": 0.9684908803353788}",4.698673635000887,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,4,4,,20260423,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6523809523809524,6812,0.7631578947368421,"{""0"": 12, ""2"": 6, ""3"": 34, ""4"": 17}","{""0"": 0.97572967260119, ""2"": 1.0, ""3"": 0.9533502665399242, ""4"": 0.960028160821593}",14.392296319005254,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r4/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,13624,0.8157894736842105,"{""0"": 11, ""2"": 6, ""3"": 32, ""4"": 17}","{""0"": 0.952388452366394, ""2"": 1.0, ""3"": 0.9510856228542233, ""4"": 0.968072358509435}",19.395405088995176,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7238095238095238,10218,0.8157894736842105,"{""0"": 11, ""2"": 6, ""3"": 34, ""4"": 17}","{""0"": 0.9569931366738023, ""2"": 1.0, ""3"": 0.9555423191323474, ""4"": 0.9602337548341542}",15.288634960998024,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,10218,0.7894736842105263,"{""0"": 11, ""2"": 6, ""3"": 28, ""4"": 17}","{""0"": 0.9657989451889386, ""2"": 1.0, ""3"": 0.954722562247874, ""4"": 0.9699017163523788}",13.624411636999866,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,6000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7586206896551724,0.6410138248847926,15327,0.7368421052631579,"{""0"": 11, ""2"": 6, ""3"": 33, ""4"": 17}","{""0"": 0.9534311548950064, ""2"": 1.0, ""3"": 0.9509799859681726, ""4"": 0.9654851094626637}",5.722760704004031,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,15327,0.8157894736842105,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.954812259835994, ""2"": 1.0, ""3"": 0.9522720959900682, ""4"": 0.950890652999997}",4.897489105002023,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,4000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8620689655172413,0.7514592933947774,15327,0.8157894736842105,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.954812259835994, ""2"": 1.0, ""3"": 0.9522720959900682, ""4"": 0.950890652999997}",8.192858244998206,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,full,"[0.05, 0.5, 5.0]",1.0,0.8448275862068966,0.7347926267281106,15327,0.8157894736842105,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.954812259835994, ""2"": 1.0, ""3"": 0.9522720959900682, ""4"": 0.950890652999997}",3.385486981002032,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7547619047619047,1703,0.8157894736842105,"{""0"": 12, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 0.9687996202281036, ""2"": 1.0, ""3"": 0.9577839877592067, ""4"": 0.9678924940178714}",5.417909463001706,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6714285714285715,6812,0.7894736842105263,"{""0"": 11, ""2"": 6, ""3"": 33, ""4"": 17}","{""0"": 0.9549772694867606, ""2"": 1.0, ""3"": 0.95122845192159, ""4"": 0.9561237776557852}",14.408514438997372,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r5/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7681259600614438,13624,0.868421052631579,"{""0"": 13, ""2"": 6, ""3"": 41, ""4"": 19}","{""0"": 1.0, ""2"": 1.0, ""3"": 0.9914882029981321, ""4"": 1.0}",19.10476597899833,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7410138248847926,10218,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9821197613012477, ""2"": 1.0, ""3"": 0.9526322866927289, ""4"": 0.9597076284049522}",12.723912965004274,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8103448275862069,0.6824116743471582,10218,0.8157894736842105,"{""0"": 12, ""2"": 6, ""3"": 29, ""4"": 16}","{""0"": 0.9842474606219306, ""2"": 1.0, ""3"": 0.9558226783606766, ""4"": 0.9609929797069423}",13.424868721995152,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7758620689655172,0.6023809523809524,15327,0.7631578947368421,"{""0"": 13, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 1.0, ""2"": 1.0, ""3"": 0.9913199304582943, ""4"": 0.990301714571197}",3.816630112996791,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7847926267281107,15327,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.9831354646812317, ""2"": 1.0, ""3"": 0.9512500403288195, ""4"": 0.9671553640420913}",4.785671215999173,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,4000,64,0.95,"(1.0,)",0.4,full,[1.0],0.9885057471264368,0.8275862068965517,0.7600614439324116,15327,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.9831354646812317, ""2"": 1.0, ""3"": 0.9512500403288195, ""4"": 0.9671553640420913}",6.987914580000506,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7761904761904761,15327,0.8947368421052632,"{""0"": 12, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.9831354646812317, ""2"": 1.0, ""3"": 0.9512500403288195, ""4"": 0.9671553640420913}",4.0075457409984665,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
E05,texas,6,6,,20260425,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,raw_only,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.6857142857142857,1703,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 39, ""4"": 18}","{""0"": 0.9739533678248526, ""2"": 1.0, ""3"": 0.9509425294065288, ""4"": 0.9689715389126871}",5.113907698003459,ablation_grid_selected_by_val_only_test_once_after_selection_no_full,results/E05_ablation_same_splits_no_full/single_runs/texas_r6/E05_ablation_rows.csv
