dataset,repeat,split_id,seed,split_policy,method,num_nodes,num_features,num_classes,train_size,val_size,test_size,lr,weight_decay,hidden_channels,dropout,train_acc,val_acc,test_acc,best_epoch,time_sec,params,selection_rule
cornell,7,7,7,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6779661178588867,0.5945945978164673,20,0.363,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4252873659133911,0.47457626461982727,0.45945945382118225,5,0.41,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,7,7,7,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7627118825912476,0.6486486196517944,95,0.651,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.6101694703102112,0.4054054021835327,30,1.589,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8474576473236084,0.6216216087341309,155,1.141,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5593220591545105,0.3513513505458832,15,1.046,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5593220591545105,0.3513513505458832,10,1.77,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6101694703102112,0.37837839126586914,100,1.089,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7457627058029175,0.5675675868988037,25,0.401,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4137931168079376,0.5593220591545105,0.3513513505458832,10,0.41,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,8,8,8,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.7627118825912476,0.6756756901741028,140,0.864,436357,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5747126340866089,0.6440678238868713,0.45945945382118225,40,1.761,438031,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8644067645072937,0.6756756901741028,105,0.858,218693,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.37931033968925476,0.5593220591545105,0.4324324429035187,5,0.866,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.37931033968925476,0.5593220591545105,0.4324324429035187,5,1.615,142149,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.7288135886192322,0.5945945978164673,200,1.768,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.8965517282485962,0.7118644118309021,0.5405405163764954,10,0.327,133765,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.37931033968925476,0.5593220591545105,0.4324324429035187,5,0.416,109381,early_stop_by_postprocessed_val_acc_only_no_test
cornell,9,9,9,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9425287246704102,0.7796609997749329,0.7297297120094299,75,0.636,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6436781883239746,0.6101694703102112,0.5945945978164673,75,2.475,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.931034505367279,0.7966101765632629,0.8108108043670654,50,0.573,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5254237055778503,0.6486486196517944,5,0.869,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5254237055778503,0.6486486196517944,5,1.692,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.6271186470985413,0.5675675868988037,105,1.124,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.694915235042572,0.5675675868988037,10,0.331,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5254237055778503,0.6486486196517944,10,0.418,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,0,0,0,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7966101765632629,0.7297297120094299,130,0.831,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6781609058380127,0.5762711763381958,0.5945945978164673,45,1.902,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.7457627058029175,0.837837815284729,70,0.668,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5593220591545105,0.5945945978164673,5,0.926,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5593220591545105,0.5945945978164673,5,1.659,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.6101694703102112,0.5945945978164673,110,1.143,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.5762711763381958,0.6486486196517944,10,0.314,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5287356376647949,0.5593220591545105,0.5945945978164673,5,0.404,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,1,1,1,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9655172228813171,0.7288135886192322,0.6756756901741028,80,0.59,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.5423728823661804,0.4864864945411682,5,1.108,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8983050584793091,0.7027027010917664,115,0.926,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.5423728823661804,0.4864864945411682,5,0.91,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.5423728823661804,0.4864864945411682,5,1.633,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9655172228813171,0.5762711763381958,0.5135135054588318,110,1.166,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.694915235042572,0.4054054021835327,125,0.888,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.5423728823661804,0.4864864945411682,5,0.412,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,2,2,2,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8644067645072937,0.5945945978164673,240,1.328,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.5254237055778503,0.6216216087341309,5,1.102,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9080459475517273,0.7966101765632629,0.6756756901741028,60,0.64,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.5254237055778503,0.6216216087341309,5,0.882,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.5254237055778503,0.6216216087341309,5,1.612,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9655172228813171,0.4406779706478119,0.4864864945411682,15,0.472,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7118644118309021,0.6216216087341309,20,0.373,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.5254237055778503,0.6216216087341309,10,0.442,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,3,3,3,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7457627058029175,0.7297297120094299,105,0.673,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5517241358757019,0.6440678238868713,0.5675675868988037,30,1.539,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.8983050584793091,0.9189189076423645,115,0.918,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.6271186470985413,0.5675675868988037,5,0.913,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.6271186470985413,0.5675675868988037,5,1.625,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7288135886192322,0.6486486196517944,265,2.145,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6781609058380127,0.6610169410705566,0.5945945978164673,5,0.299,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.49425286054611206,0.6271186470985413,0.5675675868988037,5,0.403,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,4,4,4,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.8474576473236084,0.8108108043670654,90,0.605,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,1.07,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.8813559412956238,0.8108108043670654,100,0.84,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,0.892,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,1.581,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.6440678238868713,0.6486486196517944,190,1.703,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.8275862336158752,0.6101694703102112,0.5405405163764954,10,0.333,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,0.416,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,5,5,5,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.8135592937469482,0.7837837934494019,115,0.719,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5977011322975159,0.6271186470985413,0.5675675868988037,45,1.859,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.931034505367279,0.8474576473236084,0.6756756901741028,65,0.646,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,0.893,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,1.63,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.7288135886192322,0.5405405163764954,170,1.609,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.6271186470985413,0.5675675868988037,20,0.365,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.517241358757019,0.5932203531265259,0.5675675868988037,5,0.395,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,6,6,6,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.8135592937469482,0.6756756901741028,95,0.695,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.540229856967926,0.6440678238868713,0.5675675868988037,10,1.123,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8474576473236084,0.7567567825317383,80,0.738,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.6271186470985413,0.6216216087341309,5,0.87,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.6271186470985413,0.6216216087341309,10,1.731,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.954023003578186,0.7796609997749329,0.5945945978164673,210,1.839,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.7288135886192322,0.6756756901741028,15,0.302,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.4712643623352051,0.6271186470985413,0.6216216087341309,5,0.385,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,7,7,7,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,1.0,0.8135592937469482,0.7297297120094299,170,0.979,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.6781609058380127,0.5254237055778503,0.5675675868988037,55,2.029,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7796609997749329,0.837837815284729,125,0.97,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5747126340866089,0.49152541160583496,0.5945945978164673,5,0.889,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5747126340866089,0.49152541160583496,0.5945945978164673,5,1.607,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9195402264595032,0.5762711763381958,0.6756756901741028,245,2.078,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.6440678238868713,0.7027027010917664,15,0.352,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5747126340866089,0.49152541160583496,0.5945945978164673,5,0.41,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,8,8,8,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7627118825912476,0.7027027010917664,195,1.076,436357,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,gat,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.7241379022598267,0.5254237055778503,0.6486486196517944,110,3.049,438031,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,graphsage,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.7288135886192322,0.8108108043670654,155,1.109,218693,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,appnp,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.4576271176338196,0.6216216087341309,5,0.877,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,gcnii,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.4576271176338196,0.6216216087341309,5,2.428,142149,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,correct_smooth,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.977011501789093,0.47457626461982727,0.6486486196517944,60,0.812,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,linkx,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.8735632300376892,0.5932203531265259,0.6216216087341309,5,0.28,133765,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,mlp_prop,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.5862069129943848,0.4576271176338196,0.6216216087341309,5,0.392,109381,early_stop_by_postprocessed_val_acc_only_no_test
texas,9,9,9,geom_gcn_mask_split_id,sign,183,1703,5,87,59,37,0.01,0.0005,64,0.5,0.9885057210922241,0.6779661178588867,0.8108108043670654,280,1.367,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5666666626930237,0.612500011920929,0.5490196347236633,10,1.47,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.824999988079071,0.8235294222831726,120,1.163,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6499999761581421,0.6000000238418579,0.6078431606292725,155,4.02,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4166666567325592,0.512499988079071,0.529411792755127,10,2.143,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.75,0.686274528503418,175,1.757,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.5625,0.5882353186607361,25,0.45,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6499999761581421,0.612500011920929,0.5882353186607361,130,1.482,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,0,0,0,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9833333492279053,0.8500000238418579,0.7843137383460999,155,1.042,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.7083333134651184,0.5874999761581421,0.7254902124404907,60,2.664,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.8125,0.843137264251709,190,1.617,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.5166666507720947,0.4124999940395355,0.686274528503418,5,1.084,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4583333432674408,0.38749998807907104,0.6274510025978088,5,2.037,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9750000238418579,0.6499999761581421,0.6666666865348816,135,1.482,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,linkx,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.6625000238418579,0.6274510025978088,20,0.421,138117,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,mlp_prop,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4583333432674408,0.38749998807907104,0.6274510025978088,5,0.406,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,1,1,1,geom_gcn_mask_split_id,sign,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9916666746139526,0.75,0.843137264251709,105,0.802,436357,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,gat,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.6083333492279053,0.5874999761581421,0.5490196347236633,20,1.727,438031,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,graphsage,251,1703,5,120,80,51,0.01,0.0005,64,0.5,1.0,0.887499988079071,0.8235294222831726,225,1.839,218693,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,appnp,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4833333194255829,0.48750001192092896,0.4117647111415863,5,1.122,109381,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,gcnii,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.4833333194255829,0.48750001192092896,0.4117647111415863,5,1.981,142149,early_stop_by_postprocessed_val_acc_only_no_test
wisconsin,2,2,2,geom_gcn_mask_split_id,correct_smooth,251,1703,5,120,80,51,0.01,0.0005,64,0.5,0.9583333134651184,0.6499999761581421,0.686274528503418,175,1.795,109381,early_stop_by_postprocessed_val_acc_only_no_test
