split,class_i,branch_i,kind_i,class_j,branch_j,kind_j,center_l2_distance,center_sq_distance,subspace_overlap_fro,mean_cos2_principal,min_principal_angle_deg
9,0,2,extra,4,0,root,1.1571537805263346,1.3390048717863883,2.1247781993151924,0.09405588325593979,28.981717164145067
9,0,2,extra,4,1,extra,1.5263141732312027,2.3296349554064495,0.9373361227778221,0.018304145980503343,67.20359573837456
9,0,2,extra,4,2,extra,1.0011572693639035,1.0023158780001875,2.2653618026718667,0.1069138353542652,28.059275145217434
9,1,0,root,1,1,extra,0.5390701387906587,0.29059661453578006,3.995408517447815,0.49885278816545486,2.5943776776090735
9,1,0,root,2,0,root,0.4766583177302151,0.22720315186139872,2.9192187130976794,0.26630743421561476,18.51785581409842
9,1,0,root,2,1,extra,0.8672137118776619,0.7520596220686324,2.175355581786169,0.1478803721002576,20.429780201559197
9,1,0,root,2,2,extra,0.6143484140088675,0.3774239737952109,2.150699788953732,0.14454717444392587,21.899278815540328
9,1,0,root,3,0,root,0.6515759636727184,0.42455123643603176,2.466628604841795,0.1901330210694931,25.01634362519797
9,1,0,root,3,1,extra,1.1064045046938618,1.2241309280068693,1.7941123047599052,0.10058871756534063,32.38019494830239
9,1,0,root,3,2,extra,0.8781757387032663,0.7711926280470276,1.967771083644147,0.12100384492581437,34.048336711867236
9,1,0,root,4,0,root,0.6855382212794625,0.46996265283500943,2.349902902157868,0.1725638640490616,28.162965072847285
9,1,0,root,4,1,extra,1.0903290363930234,1.1888174076017393,1.61452625584657,0.08145921971306075,42.86951849649425
9,1,0,root,4,2,extra,0.6672035993773958,0.44516064302215247,2.043390166772833,0.13048260542699702,27.797573232052592
9,1,1,extra,2,0,root,0.8474326313243666,0.7181420646333401,2.095583423765586,0.1372334339362843,21.441873654147265
9,1,1,extra,2,1,extra,1.2782845742366657,1.6340114527314138,1.4696408374138437,0.06749513096857698,24.384230724804574
9,1,1,extra,2,2,extra,0.5647913326140283,0.31898924939593,2.263138607536138,0.16005613615376907,21.865849551572325
9,1,1,extra,3,0,root,1.0389820696544438,1.0794837410634315,1.9919585336440742,0.1239968374924203,30.89645902285337
9,1,1,extra,3,1,extra,1.495975657416461,2.2379431675826127,1.090236326128285,0.037144226462803145,51.63537308218637
9,1,1,extra,3,2,extra,0.9469675107043144,0.8967474663295258,2.113546158447672,0.13959616762152854,33.11746839749761
9,1,1,extra,4,0,root,1.0934001964729192,1.1955239896470178,1.9238758600141381,0.11566557264828561,28.636413320566458
9,1,1,extra,4,1,extra,1.4796650653403134,2.189408705588553,0.9952152816411645,0.030951670525378186,60.026069588058746
9,1,1,extra,4,2,extra,0.9259252230808034,0.8573375187372354,1.982409017230097,0.12281079723734997,27.987980228542824
9,2,0,root,2,1,extra,0.5325763438109467,0.2836375619870355,4.507397065221411,0.42326308965763726,0.7275717866701705
9,2,0,root,2,2,extra,0.6177825362298424,0.38165526207057643,4.000628824547592,0.3334381456625217,1.256197739215129
9,2,0,root,3,0,root,0.4508960145414731,0.20330721592938428,3.1539637416813684,0.20723931841334864,22.77147240359771
9,2,0,root,3,1,extra,0.8270798326688835,0.6840610496075883,2.542698140380322,0.1346940381894489,29.011918248170332
9,2,0,root,3,2,extra,0.9868429502283308,0.9738590084153558,2.1818712441707158,0.09917837762789733,32.52606021869267
9,2,0,root,4,0,root,0.4276715302712751,0.18290293780457417,3.0508160193872973,0.19390579966979482,23.873983746143093
9,2,0,root,4,1,extra,0.8051077747454114,0.648198528955508,2.2424194150395462,0.10475926735304801,28.282241051811912
9,2,0,root,4,2,extra,0.6280768159804796,0.3944804867721771,2.3564983520649325,0.11568926006843218,30.071139321794202
9,2,1,extra,2,2,extra,1.0812630637380343,1.1691298130041605,3.3985224838120303,0.24062406402033107,1.2403233971019898
9,2,1,extra,3,0,root,0.5338188055402358,0.2849625171484039,3.006168128996816,0.18827180874575453,25.897632233501906
9,2,1,extra,3,1,extra,0.5119590409317,0.26210205959170607,2.644899931338676,0.14573949264156946,29.030445157487662
9,2,1,extra,3,2,extra,1.2859176825694023,1.6535842863446621,1.6998473910926206,0.060197524020924764,33.25318924913757
9,2,1,extra,4,0,root,0.5049298156045113,0.2549541186864059,2.6309934476717105,0.14421096920190565,26.33882872086726
9,2,1,extra,4,1,extra,0.507230999276819,0.25728328662736033,2.3905104491206375,0.11905292098656152,27.785016251333683
9,2,1,extra,4,2,extra,0.9061624031421756,0.8211303008684024,1.9810593685759303,0.081762421287968,35.02314992853729
9,2,2,extra,3,0,root,0.8988268298470187,0.8078896700528415,2.2530822102271024,0.10575790512587173,29.685044247510913
9,2,2,extra,3,1,extra,1.3277588639899012,1.762943600903753,1.558508338706294,0.05060308837118858,41.64008495703227
9,2,2,extra,3,2,extra,0.9587620644574941,0.9192246962427958,2.193596021853448,0.10024715639773485,33.215399108421835
9,2,2,extra,4,0,root,0.9299290555449978,0.8647680483468114,2.2265058142536285,0.10327766960219191,32.80383998291557
9,2,2,extra,4,1,extra,1.3035304438450448,1.6991916180308597,1.4205306607672108,0.04203973662874435,49.42893890016127
9,2,2,extra,4,2,extra,0.8314492656733941,0.6913078813888265,2.1840901101350494,0.09938020019145281,32.526343288026695
9,3,0,root,3,1,extra,0.659068197908347,0.43437088949415614,5.081112690832967,0.40340165901474745,0.628321173310374
9,3,0,root,3,2,extra,0.8594571974066746,0.7386666741741355,4.206734604619786,0.27650962552665015,0.44850956611958626
9,3,0,root,4,0,root,0.4241071628314473,0.17986688556493974,3.282093597221404,0.1683146622019021,24.20373168797536
9,3,0,root,4,1,extra,0.7108064748175301,0.5052458446425241,2.67786901642845,0.11204660108042927,29.1496331171292
9,3,0,root,4,2,extra,0.6791720966836723,0.4612747369136956,2.597682845691035,0.11246593611329124,29.556994400595872
9,3,1,extra,3,2,extra,1.4769327270921635,2.1813302803558954,1.6075303256063358,0.04037740230850018,9.024307818030321
9,3,1,extra,4,0,root,0.7183869785362845,0.5160798509304922,2.351766085914226,0.08641880816963005,29.64695719300002
9,3,1,extra,4,1,extra,0.5320036646975141,0.2830278992515851,2.418393634946546,0.09138480896171822,28.965456145434437
9,3,1,extra,4,2,extra,1.1270289673852245,1.2701942933254056,1.649323157164609,0.04533778127932391,47.03508842419049
9,3,2,extra,4,0,root,1.082287891624357,1.1713470803566957,2.110713680221375,0.06961112874802594,36.614102351358774
9,3,2,extra,4,1,extra,1.459139379426588,2.129087728593408,1.2639448094572445,0.02496182002115485,56.07512030102658
9,3,2,extra,4,2,extra,0.897854767539283,0.8061431835930196,2.3449363831550407,0.09164544401740408,36.009443882122184
9,4,0,root,4,1,extra,0.5938354935215754,0.35264059336601294,4.636854685029872,0.33594408390755426,0.38831423707719004
9,4,0,root,4,2,extra,0.5576907414869814,0.3110189631402991,4.78556842912371,0.3816944198304263,0.5221088389589629
9,4,1,extra,4,2,extra,1.0728531706274158,1.151013925725299,3.2065697668122133,0.17136816115723558,0.0


